caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,address,race,gender,bdate,city,age,gr9_gpa,gr10_gpa,reconstructed_prior_arrests,reconstructed_re_arrest
55850,8165,2012-04-24,2013-01-24,1,0,4,"7454 S EUCLID PKWY, CHICAGO",BLACK,F,1980-09-15,chicago,31.0,,,4,0
69571,8166,2012-04-03,2012-11-20,0,0,2,"3502 W SCHRAEDER DR, CHICAGO",WHITE,M,1988-09-30,chicago,23.0,2.167,2.375,2,0
69121,8166,2013-05-11,2013-08-11,1,0,3,"3050 S DAN RYAN EXPRESS EXPY OB, CHICAGO",WHITE,M,1988-09-30,chicago,24.0,2.167,2.375,3,0
16778,8167,2013-01-09,2013-11-23,1,1,2,"5097 N KENNEDY CENTRAL AV ER, CHICAGO",BLACK,M,1993-07-08,chicago,19.0,,,2,1
19551,8167,2013-06-15,2014-03-20,1,0,3,"3106 E 87TH ST, CHICAGO",BLACK,M,1993-07-08,chicago,19.0,,,3,0
87598,8168,2012-12-27,2013-02-27,0,0,2,"3174 S WOLCOTT AVE, CHICAGO",BLACK,M,1989-06-25,chicago,23.0,,,2,0
25382,8168,2013-05-12,2013-07-02,0,0,3,"439 E 72ND ST, Chicago",BLACK,M,1989-06-25,chicago,23.0,,,3,0
10605,8168,2013-09-08,2013-12-21,1,0,4,"3067 W 41ST PL, CHICAGO",BLACK,M,1989-06-25,chicago,24.0,,,4,0
85257,8169,2013-02-28,2013-11-24,0,1,5,"7116 W 60TH PL, CHICAGO",BLACK,M,1988-08-26,chicago,24.0,4.0,1.667,5,1
6728,8169,2013-06-21,2013-10-01,0,0,6,"2859 E 112TH ST, CHICAGO",BLACK,M,1988-08-26,chicago,24.0,4.0,1.667,6,0
14369,8171,2013-04-25,2014-02-26,0,1,3,"4876 N POTAWATOMIE AVE, CHICAGO",BLACK,M,1983-10-22,chicago,29.0,,,3,1
17667,8171,2013-09-04,2013-10-08,1,1,4,"698 E 105TH PL, CHICAGO",BLACK,M,1983-10-22,chicago,29.0,,,4,1
98276,8171,2013-09-25,2014-01-23,0,0,5,"303 E 25TH PL, CHICAGO",BLACK,M,1983-10-22,chicago,29.0,,,5,0
7819,8173,2013-03-06,2013-06-18,0,0,7,"4380 N DIVISION ST, CHICAGO",BLACK,M,1975-09-02,chicago,37.0,,,7,0
49296,8174,2013-04-18,2013-05-06,0,0,2,"853 N DEWITT PL, CHICAGO",BLACK,F,1985-10-15,chicago,27.0,,,2,0
69283,8174,2013-10-14,2014-11-04,0,0,3,"8229 S MERRILL AVE, CHICAGO",BLACK,F,1985-10-15,chicago,27.0,,,3,0
93186,8175,2013-01-19,2013-03-13,0,0,1,"1568 W JONQUIL TER, CHICAGO",WHITE,F,1989-07-18,chicago,23.0,,,1,0
95205,8175,2013-09-11,2015-02-16,0,0,2,"2396 N MOZART ST, CHICAGO",WHITE,F,1989-07-18,chicago,24.0,,,2,0
87702,8176,2013-03-22,2013-10-27,0,1,3,"458 E 37TH PL, CHICAGO",BLACK,M,1973-09-18,chicago,39.0,,,3,1
73230,8176,2013-07-07,2014-02-12,1,0,4,"2554 W MOFFAT ST, CHICAGO",BLACK,M,1973-09-18,chicago,39.0,,,4,0
11367,8177,2012-01-07,2015-08-28,1,1,5,"8502 S DAN RYAN WENTWORTH AV XR, CHICAGO",BLACK,M,1968-07-05,chicago,43.0,,,5,1
22671,8177,2012-10-24,2012-11-28,0,0,6,"6344 W HERMIONE ST, CHICAGO",BLACK,M,1968-07-05,chicago,44.0,,,6,0
5612,8177,2013-03-07,2013-12-19,0,1,7,"6009 N NINA AVE, CHICAGO",BLACK,M,1968-07-05,chicago,44.0,,,7,1
49783,8177,2013-03-31,2013-04-03,1,0,8,"4566 N KENNICOTT AVE, CHICAGO",BLACK,M,1968-07-05,chicago,44.0,,,8,0
65618,8177,2013-07-26,2014-03-19,1,0,9,"3380 W GLADYS AVE, CHICAGO",BLACK,M,1968-07-05,chicago,45.0,,,9,0
9735,8179,2013-04-19,2013-05-11,1,0,5,"6791 W PALMER ST, CHICAGO",BLACK,M,1972-10-16,chicago,40.0,,,5,0
7162,8181,2012-11-13,2013-06-14,1,0,2,"7958 W SERBIAN RD, CHICAGO",BLACK,M,1995-05-12,chicago,17.0,,,2,0
68015,8182,2012-05-23,2012-11-09,0,0,2,"2910 E 78TH PL, CHICAGO",WHITE,M,1990-11-19,chicago,21.0,,,2,0
28868,8183,2012-12-04,2013-03-01,1,0,2,"9842 S PROSPECT AVE, CHICAGO",BLACK,M,1983-06-02,chicago,29.0,,,2,0
88090,8183,2013-04-29,2014-06-09,0,0,3,"772 E 71ST ST, CHICAGO",BLACK,M,1983-06-02,chicago,29.0,,,3,0
1951,8185,2013-03-12,2013-09-28,1,0,6,"1576 N RACINE AVE, CHICAGO",BLACK,M,1963-09-08,chicago,49.0,,,6,0
10972,8186,2012-06-26,2014-04-05,1,0,8,"3577 E 93RD CT, CHICAGO",BLACK,M,1967-12-23,chicago,44.0,,,8,0
56677,8187,2013-03-01,2013-04-12,1,0,3,"56 N HOMAN BLVD, Chicago",WHITE,F,1985-08-28,chicago,27.0,,,3,0
85137,8188,2012-12-12,2013-02-12,0,0,4,"231 E LAKE LOWER ST, CHICAGO",BLACK,M,1977-06-10,chicago,35.0,,,4,0
21421,8189,2013-01-26,2014-05-23,1,1,3,"3994 N CLAREMONT AVE, Chicago",BLACK,M,1987-07-25,chicago,25.0,,,3,1
85408,8189,2013-07-01,2015-12-26,0,0,4,"135 N LSD RANDOLPH ST ER, CHICAGO",BLACK,M,1987-07-25,chicago,25.0,,,4,0
64248,8192,2012-11-08,2012-12-06,0,0,3,"75 W SOUTH WATER MARKET, CHICAGO",BLACK,M,1989-05-07,chicago,23.0,,,3,0
6579,8193,2013-09-30,2013-10-02,1,0,5,"2171 E 71ST ST, CHICAGO",BLACK,M,1993-03-29,chicago,20.0,,,5,0
47241,8194,2012-07-19,2012-08-27,0,0,2,"2008 W EISENHOWER DAMEN AV ER OB, CHICAGO",BLACK,F,1982-01-15,chicago,30.0,,,2,0
99387,8194,2013-02-04,2013-06-21,0,1,3,"1465 E BISHOP FORD EXPY ER, CHICAGO",BLACK,F,1982-01-15,chicago,31.0,,,3,1
80272,8194,2013-03-11,2013-05-12,0,1,4,"6140 W ALTGELD ST, CHICAGO",BLACK,F,1982-01-15,chicago,31.0,,,4,1
73349,8194,2013-05-11,2014-03-28,0,0,5,"3534 E 135TH ST, CHICAGO",BLACK,F,1982-01-15,chicago,31.0,,,5,0
29913,8196,2012-06-20,2012-07-08,1,0,4,"171 W STEVENSON FRANKLIN ST XR, CHICAGO",BLACK,M,1982-12-17,chicago,29.0,,,4,0
40594,8196,2012-10-26,2012-11-22,0,0,5,"457 E WACKER LOWER SR, Chicago",BLACK,M,1982-12-17,chicago,29.0,,,5,0
3041,8200,2013-08-14,2013-12-05,0,0,2,"6475 S PROMONTORY DR, CHICAGO",WHITE,M,1991-02-10,chicago,22.0,,,2,0
74299,8202,2013-04-16,2013-08-24,1,0,2,"2811 W 18TH DR, CHICAGO",ASIAN,M,1990-10-13,chicago,22.0,,,2,0
1241,8202,2013-10-03,2014-04-17,1,0,3,"840 W 54TH ST, CHICAGO",ASIAN,M,1990-10-13,chicago,22.0,,,3,0
81262,8204,2012-09-05,2013-11-23,1,0,4,"1155 N ROCKWELL ST, Chicago",BLACK,M,1985-03-04,chicago,27.0,,,4,0
6616,8205,2012-03-24,2013-04-10,0,1,3,"418 N DEARBORN ST, CHICAGO",BLACK,M,1975-09-20,chicago,36.0,,,3,1
2279,8205,2012-05-08,2012-11-03,0,1,4,"4762 W FLOURNOY ST, CHICAGO",BLACK,M,1975-09-20,chicago,36.0,,,4,1
96231,8205,2012-09-02,2012-10-05,1,0,5,"2103 W EVERGREEN AVE, CHICAGO",BLACK,M,1975-09-20,chicago,36.0,,,5,0
90333,8205,2012-12-04,2013-08-01,0,0,6,"2173 N NARRAGANSETT AVE, CHICAGO",BLACK,M,1975-09-20,chicago,37.0,,,6,0
15775,8206,2012-08-31,2012-11-18,1,0,3,"8252 W WINDSOR AVE, CHICAGO",BLACK,F,1986-02-27,chicago,26.0,,,3,0
5846,8207,2012-04-29,2014-05-31,0,1,2,"8814 S BALTIMORE AVE, CHICAGO",BLACK,M,1985-10-26,chicago,26.0,,,2,1
26143,8207,2013-04-20,2013-10-20,1,1,3,"4345 W SANITARY SHIP CANAL, Chicago",BLACK,M,1985-10-26,chicago,27.0,,,3,1
99140,8207,2013-10-02,2014-09-15,0,0,4,"2214 N LISTER AVE, Chicago",BLACK,M,1985-10-26,chicago,27.0,,,4,0
76919,8208,2013-09-20,2015-04-05,1,0,1,"2324 W BYRON ST, Chicago",BLACK,M,1984-03-18,chicago,29.0,,,1,0
76028,8210,2012-11-05,2013-11-22,0,1,2,"360 E CULLERTON ST, CHICAGO",WHITE,M,1993-05-04,chicago,19.0,,,2,1
26852,8210,2013-04-15,2013-05-11,0,0,3,"1677 N LA SALLE DR ER, CHICAGO",WHITE,M,1993-05-04,chicago,19.0,,,3,0
65245,8210,2013-07-09,2013-12-04,0,0,4,"8243 S LOOMIS BLVD, CHICAGO",WHITE,M,1993-05-04,chicago,20.0,,,4,0
16440,8211,2013-03-24,2013-07-29,1,0,2,"2368 S FRANKLIN EXT STEVENSON OB ER, CHICAGO",WHITE,M,1985-09-20,chicago,27.0,,,2,0
10093,8212,2012-03-07,2012-03-16,0,0,2,"2844 S WESTERN AVE, CHICAGO",WHITE,M,1976-09-03,chicago,35.0,,,2,0
78579,8212,2013-05-20,2013-10-29,0,0,3,"2851 N MILDRED AVE, Chicago",WHITE,M,1976-09-03,chicago,36.0,,,3,0
85420,8213,2012-08-02,2012-09-19,1,0,5,"4404 S DREXEL BLVD, CHICAGO",BLACK,M,1987-01-29,chicago,25.0,,,5,0
44489,8214,2012-04-15,2012-05-29,1,0,5,"8031 S HERMITAGE AVE, CHICAGO",BLACK,F,1983-10-12,chicago,28.0,,,5,0
66537,8214,2013-06-19,2013-07-04,1,0,6,"299 W 63RD ST, CHICAGO",BLACK,F,1983-10-12,chicago,29.0,,,6,0
79366,8216,2013-08-06,2013-12-13,0,0,1,"0 N HAUL RD, CHICAGO",BLACK,M,1996-02-02,chicago,17.0,,,1,0
76382,8220,2012-09-13,2012-10-23,1,0,1,"4221 W HARRINGTON LN, CHICAGO",BLACK,M,1989-03-12,chicago,23.0,,,1,0
15107,8220,2013-09-23,2013-10-15,0,0,2,"9627 S MERRILL AVE, CHICAGO",BLACK,M,1989-03-12,chicago,24.0,,,2,0
41140,8221,2013-10-07,2014-11-11,1,0,4,"6523 N IONIA AVE, CHICAGO",WHITE,M,1980-04-04,chicago,33.0,,,4,0
95005,8222,2012-01-02,2012-02-04,0,0,3,"4346 S HOYNE AVE, Chicago",BLACK,M,1986-07-01,chicago,25.0,,,3,0
5145,8223,2012-04-30,2012-05-28,0,0,1,"3724 W I57 EXPY IB, CHICAGO",BLACK,M,1987-10-27,chicago,24.0,2.286,2.6,1,0
8527,8223,2012-12-05,2013-07-20,1,0,2,"4401 N CHESTER AVE, CHICAGO",BLACK,M,1987-10-27,chicago,25.0,,,2,0
48813,8224,2012-04-04,2012-06-04,0,0,2,"6744 N OSHKOSH AVE, CHICAGO",BLACK,M,1987-10-01,chicago,24.0,1.6,2.857,2,0
31223,8224,2012-11-09,2014-05-27,1,0,3,"4356 W EISENHOWER KOSTNER AV ER, Chicago",BLACK,M,1987-10-01,chicago,25.0,,,3,0
90547,8225,2013-04-09,2013-04-12,0,0,0,"356 W WENDELL ST, Chicago",BLACK,M,1989-10-06,chicago,23.0,,,0,0
6901,8225,2013-08-01,2013-08-18,0,0,1,"342 W HILL ST, CHICAGO",BLACK,M,1989-10-06,chicago,23.0,,,1,0
5020,8226,2012-06-08,2012-08-26,1,0,2,"5424 N EDENS PKWY, CHICAGO",BLACK,M,1996-12-05,chicago,15.0,,,2,0
61990,8226,2013-10-23,2014-06-24,1,0,3,"3527 W GOVERNORS PKWY, CHICAGO",BLACK,M,1996-12-05,chicago,16.0,,,3,0
51577,8227,2013-01-28,2013-02-28,0,0,5,"1995 W 49TH ST, Chicago",WHITE,M,1969-07-27,chicago,43.0,,,5,0
6325,8229,2012-12-23,2013-05-19,0,0,3,"593 W 14TH ST, CHICAGO",BLACK,M,1982-06-21,chicago,30.0,,,3,0
64738,8230,2012-10-15,2014-02-19,0,0,3,"1639 N ELSTON AVE, CHICAGO",BLACK,M,1980-04-12,chicago,32.0,,,3,0
94158,8231,2012-11-17,2013-03-01,1,0,3,"8546 S HOLLAND RD, CHICAGO",BLACK,M,1982-05-16,chicago,30.0,,,3,0
98257,8232,2013-02-27,2013-06-05,0,1,4,"3275 E 98TH ST, CHICAGO",BLACK,M,1984-08-25,chicago,28.0,,,4,1
12307,8232,2013-04-15,2013-05-24,0,0,5,"944 N MASSASOIT AVE, CHICAGO",BLACK,M,1984-08-25,chicago,28.0,,,5,0
43905,8233,2012-05-03,2012-10-28,0,0,3,"6740 W BELLE PLAINE AVE, CHICAGO",BLACK,M,1979-10-30,chicago,32.0,,,3,0
9407,8233,2013-04-23,2014-01-26,1,1,4,"2940 N PINE GROVE AVE, CHICAGO",BLACK,M,1979-10-30,chicago,33.0,,,4,1
18217,8233,2013-06-29,2013-12-10,0,0,5,"665 N KENNEDY ONTARIO ST SB ER, Chicago",BLACK,M,1979-10-30,chicago,33.0,,,5,0
1943,8234,2013-03-10,2013-03-28,1,0,3,"441 E RIVER DR, CHICAGO",ASIAN,M,1985-09-06,chicago,27.0,,,3,0
7249,8236,2013-05-14,2013-06-17,1,0,2,"758 N MAY ST, CHICAGO",WHITE,F,1986-11-10,chicago,26.0,,,2,0
38799,8237,2012-04-16,2013-02-19,0,1,4,"5915 N MEDINA AVE, CHICAGO",ASIAN,M,1981-10-13,chicago,30.0,,,4,1
38179,8237,2012-10-01,2015-01-20,1,0,5,"2462 N LAKEWOOD AVE, CHICAGO",ASIAN,M,1981-10-13,chicago,30.0,,,5,0
37579,8238,2012-09-06,2012-09-12,0,0,4,"7000 S KANST DR, CHICAGO",ASIAN,M,1983-03-05,chicago,29.0,,,4,0
11102,8238,2012-09-26,2013-05-11,1,0,5,"5306 S LANGLEY AVE, CHICAGO",ASIAN,M,1983-03-05,chicago,29.0,,,5,0
78909,8238,2013-08-29,2014-01-10,1,0,6,"4497 W 31ST ST OP, CHICAGO",ASIAN,M,1983-03-05,chicago,30.0,,,6,0
19513,8239,2012-07-30,2012-08-27,1,0,1,"2714 N MILDRED AVE, CHICAGO",WHITE,F,1988-01-26,chicago,24.0,1.333,3.0,1,0
65074,8239,2013-08-21,2013-09-28,0,0,2,"2860 N DAWSON AVE, CHICAGO",WHITE,F,1988-01-26,chicago,25.0,,,2,0
18585,8240,2012-08-13,2014-07-11,1,1,9,"3124 S LSD 31ST ST ER, CHICAGO",ASIAN,F,1961-02-09,chicago,51.0,,,9,1
23187,8240,2012-11-24,2012-12-17,1,0,10,"4799 W 48TH ST, CHICAGO",ASIAN,F,1961-02-09,chicago,51.0,,,10,0
72022,8240,2013-08-27,2014-12-01,1,0,11,"994 W 117TH ST, Chicago",ASIAN,F,1961-02-09,chicago,52.0,,,11,0
53527,8241,2012-01-12,2013-05-01,0,0,5,"11039 S BISHOP FORD 111TH ST ER, CHICAGO",ASIAN,M,1971-07-11,chicago,40.0,,,5,0
49576,8242,2012-06-08,2012-07-28,0,0,2,"758 E NAVAL ARMORY DR, CHICAGO",WHITE,M,1986-12-05,chicago,25.0,,,2,0
69144,8242,2012-07-31,2013-07-17,1,0,3,"11136 S HOMEWOOD AVE, CHICAGO",WHITE,M,1986-12-05,chicago,25.0,,,3,0
69757,8243,2012-06-29,2012-11-18,1,0,3,"4059 N KENNEDY KEELER AV XR, CHICAGO",WHITE,M,1982-12-26,chicago,29.0,,,3,0
698,8245,2012-01-02,2012-01-23,1,0,5,"6926 W 53RD ST, CHICAGO",BLACK,M,1964-06-30,chicago,47.0,,,5,0
74074,8247,2012-11-08,2013-10-11,0,0,2,"6807 N OLMSTED AVE, CHICAGO",BLACK,M,1987-05-07,chicago,25.0,,,2,0
57872,8249,2012-09-25,2014-01-19,1,1,5,"9408 S KREITER AVE, CHICAGO",ASIAN,M,1966-03-24,chicago,46.0,,,5,1
95122,8249,2013-07-09,2013-07-28,0,0,6,"3002 S MOE DR, CHICAGO",ASIAN,M,1966-03-24,chicago,47.0,,,6,0
71782,8250,2012-09-24,2014-08-28,1,1,2,"4440 N DOVER ST, CHICAGO",BLACK,M,1990-03-23,chicago,22.0,,,2,1
68806,8250,2013-06-03,2013-06-21,0,0,3,"221 E 66TH PL, CHICAGO",BLACK,M,1990-03-23,chicago,23.0,,,3,0
48585,8251,2013-01-29,2013-04-08,0,0,3,"4993 W WEST END AVE, CHICAGO",WHITE,M,1972-07-27,chicago,40.0,,,3,0
24424,8252,2013-10-19,2014-05-17,1,0,5,"3754 N LOWELL AVE, CHICAGO",BLACK,M,1981-04-17,chicago,32.0,,,5,0
80013,8253,2012-06-13,2013-09-10,0,1,2,"5335 S DAN RYAN EXPRESS SR, CHICAGO",BLACK,M,1978-12-10,chicago,33.0,,,2,1
39175,8253,2013-01-11,2013-03-16,1,0,3,"1090 W 43RD PL, CHICAGO",BLACK,M,1978-12-10,chicago,34.0,,,3,0
51103,8254,2013-09-19,2014-01-16,0,0,2,"11322 S SAWYER AVE, CHICAGO",BLACK,M,1986-03-18,chicago,27.0,,,2,0
21362,8256,2012-09-14,2012-11-22,0,0,2,"6288 N LE MAI AVE, CHICAGO",BLACK,M,1983-03-13,chicago,29.0,,,2,0
8854,8258,2013-04-01,2013-04-02,0,0,1,"1964 W 61ST PL, CHICAGO",BLACK,M,1986-09-28,chicago,26.0,,,1,0
62135,8260,2012-11-03,2014-11-28,0,1,2,"790 N KENNEDY OGDEN AV ER, CHICAGO",BLACK,M,1982-05-02,chicago,30.0,,,2,1
64682,8260,2013-01-06,2013-06-12,1,0,3,"6932 N ARMSTRONG CT, CHICAGO",BLACK,M,1982-05-02,chicago,30.0,,,3,0
99294,8260,2013-08-07,2014-05-04,1,0,4,"6425 N SPOKANE AVE, CHICAGO",BLACK,M,1982-05-02,chicago,31.0,,,4,0
71887,8261,2013-10-04,2014-01-26,0,0,4,"1386 N SUTTON PL, CHICAGO",BLACK,M,1979-04-02,chicago,34.0,,,4,0
53417,8262,2012-05-10,2013-06-13,1,1,8,"3285 E 92ND ST, CHICAGO",BLACK,M,1972-11-06,chicago,39.0,,,8,1
54675,8262,2013-04-08,2013-06-10,1,0,9,"3047 W 76TH PL, Chicago",BLACK,M,1972-11-06,chicago,40.0,,,9,0
88601,8265,2012-01-13,2012-09-24,0,0,1,"7854 S FARRAGUT DR, CHICAGO",BLACK,M,1998-07-12,chicago,13.0,,,1,0
28578,8265,2013-10-25,2014-02-05,1,0,2,"5099 N KENNISON AVE, CHICAGO",BLACK,M,1998-07-12,chicago,15.0,,,2,0
77805,8266,2013-04-09,2015-03-18,1,0,1,"6280 S WENTWORTH AVE, CHICAGO",WHITE,M,1983-10-06,chicago,29.0,,,1,0
13426,8269,2012-01-03,2012-03-05,0,1,5,"1867 N SPAULDING AVE, CHICAGO",WHITE,M,1973-07-02,chicago,38.0,,,5,1
98858,8269,2012-01-26,2012-03-13,1,0,6,"2743 W TAYLOR ST, CHICAGO",WHITE,M,1973-07-02,chicago,38.0,,,6,0
13920,8269,2012-08-14,2012-11-06,1,0,7,"675 E GROVELAND PARK, CHICAGO",WHITE,M,1973-07-02,chicago,39.0,,,7,0
61540,8269,2012-11-20,2013-11-13,1,1,8,"62 W NORTH BLVD, CHICAGO",WHITE,M,1973-07-02,chicago,39.0,,,8,1
89675,8269,2013-05-31,2013-06-10,1,1,9,"5017 W HOMER ST, CHICAGO",WHITE,M,1973-07-02,chicago,39.0,,,9,1
64813,8269,2013-06-01,2015-05-13,1,0,10,"2835 E 113TH ST, Chicago",WHITE,M,1973-07-02,chicago,39.0,,,10,0
92341,8271,2012-10-27,2013-05-16,1,0,1,"7002 S CHICAGO SKYWAY ST LAWRENCE AV ER, CHICAGO",WHITE,M,1986-04-25,chicago,26.0,,,1,0
74306,8271,2013-07-19,2013-11-13,0,0,2,"2008 E 130TH ST, CHICAGO",WHITE,M,1986-04-25,chicago,27.0,,,2,0
26907,8272,2012-11-21,2012-12-19,0,0,2,"4176 S PRIVATE, CHICAGO",BLACK,M,1988-05-19,chicago,24.0,,,2,0
58115,8273,2012-06-08,2012-06-19,0,0,2,"1372 W EISENHOWER RACINE AV XR, CHICAGO",BLACK,F,1990-12-05,chicago,21.0,,,2,0
77095,8273,2012-09-14,2013-02-21,0,1,3,"6301 N LEMONT AVE, CHICAGO",BLACK,F,1990-12-05,chicago,21.0,,,3,1
81703,8273,2012-12-21,2013-05-09,0,0,4,"124 W 125TH ST, CHICAGO",BLACK,F,1990-12-05,chicago,22.0,,,4,0
32161,8273,2013-06-07,2013-07-31,0,0,5,"2570 W ST PAUL AVE, Chicago",BLACK,F,1990-12-05,chicago,22.0,,,5,0
95492,8273,2013-10-18,2014-02-08,0,0,6,"1222 W COTTAGE PL, CHICAGO",BLACK,F,1990-12-05,chicago,22.0,,,6,0
84522,8275,2013-04-04,2013-08-10,0,0,0,"130 N MADISON ST ER, Chicago",BLACK,F,1999-10-01,chicago,13.0,,,0,0
56761,8276,2012-05-10,2013-02-25,0,1,6,"5245 N LINDER AVE, CHICAGO",BLACK,M,1984-11-06,chicago,27.0,,,6,1
64295,8276,2012-11-04,2013-03-09,1,0,7,"0 W I190 EXPY OB, Chicago",BLACK,M,1984-11-06,chicago,27.0,,,7,0
87376,8277,2012-06-26,2012-07-01,0,0,2,"3076 N TROY ST, CHICAGO",WHITE,M,1986-12-23,chicago,25.0,,,2,0
36998,8279,2012-11-07,2013-04-04,1,0,3,"1379 E HYDE PARK BLVD, CHICAGO",WHITE,M,1976-05-05,chicago,36.0,,,3,0
30922,8281,2012-10-08,2013-10-09,1,0,7,"865 E 131ST ST, CHICAGO",BLACK,M,1966-04-06,chicago,46.0,,,7,0
6042,8282,2012-01-24,2012-06-20,1,0,5,"2705 N KENNEDY DIVERSEY AV ER, CHICAGO",BLACK,M,1972-07-22,chicago,39.0,,,5,0
5342,8283,2012-09-03,2012-12-04,0,0,2,"3804 N KNOX AVE, CHICAGO",BLACK,F,1991-03-02,chicago,21.0,,,2,0
11324,8284,2012-12-30,2013-02-27,1,0,1,"4840 W COLUMBIA AVE, CHICAGO",BLACK,M,1980-06-27,chicago,32.0,,,1,0
99819,8285,2013-03-23,2014-03-03,0,1,3,"5715 S CORNELL DR, CHICAGO",BLACK,F,1985-09-19,chicago,27.0,,,3,1
76723,8285,2013-06-26,2013-11-17,0,0,4,"5323 W STRONG ST, CHICAGO",BLACK,F,1985-09-19,chicago,27.0,,,4,0
82054,8286,2012-03-01,2012-05-30,0,0,3,"2928 W 31ST ST, CHICAGO",BLACK,M,1987-08-28,chicago,24.0,2.5,2.429,3,0
76193,8287,2012-12-26,2013-09-08,1,0,2,"3173 N LSD BELMONT AV ER, Chicago",BLACK,M,1994-06-24,chicago,18.0,,,2,0
97202,8290,2012-04-22,2012-07-03,0,0,4,"19 W NORTH BLVD, CHICAGO",WHITE,M,1970-10-19,chicago,41.0,,,4,0
37249,8291,2012-01-24,2013-03-24,0,1,3,"763 W 23RD PL, CHICAGO",BLACK,M,1976-07-22,chicago,35.0,,,3,1
34004,8291,2012-10-16,2014-03-21,0,1,4,"12124 W ARMSTRONG RD, CHICAGO",BLACK,M,1976-07-22,chicago,36.0,,,4,1
63615,8291,2013-05-09,2013-09-04,1,1,5,"3357 N KENTON AVE, CHICAGO",BLACK,M,1976-07-22,chicago,36.0,,,5,1
68588,8291,2013-08-18,2014-01-22,1,0,6,"5207 N OTTO AVE, CHICAGO",BLACK,M,1976-07-22,chicago,37.0,,,6,0
59865,8293,2012-07-30,2013-03-24,0,1,3,"9601 S AVERS AVE, CHICAGO",BLACK,M,1985-01-26,chicago,27.0,,,3,1
22751,8293,2012-09-06,2013-05-24,1,1,4,"5679 S NARRAGANSETT AVE, CHICAGO",BLACK,M,1985-01-26,chicago,27.0,,,4,1
5126,8293,2012-10-16,2013-07-31,1,0,5,"2816 W 24TH BLVD, CHICAGO",BLACK,M,1985-01-26,chicago,27.0,,,5,0
69294,8294,2012-03-11,2013-02-09,1,0,9,"5309 N LARNED AVE, CHICAGO",BLACK,M,1953-09-07,chicago,58.0,,,9,0
43251,8296,2012-09-18,2013-08-28,0,0,3,"48 N COLUMBUS SUB DR, CHICAGO",BLACK,M,1978-03-17,chicago,34.0,,,3,0
70385,8296,2013-09-06,2014-11-21,1,0,4,"4408 N MANOR AVE, CHICAGO",BLACK,M,1978-03-17,chicago,35.0,,,4,0
94845,8297,2012-08-04,2012-08-28,0,0,0,"1786 W ROSEHILL DR, CHICAGO",WHITE,M,1989-01-31,chicago,23.0,,,0,0
2162,8300,2013-06-25,2013-07-14,0,0,2,"5333 S NEW ENGLAND AVE, CHICAGO",BLACK,M,1984-12-22,chicago,28.0,,,2,0
31916,8301,2013-01-02,2013-06-13,0,0,4,"10028 S HARDING AVE, CHICAGO",BLACK,M,1980-06-30,chicago,32.0,,,4,0
93446,8302,2013-03-23,2013-04-30,0,0,2,"5315 N LIEB AVE, CHICAGO",BLACK,F,1984-09-19,chicago,28.0,,,2,0
37724,8302,2013-06-08,2013-12-08,0,0,3,"7122 N OLEANDER AVE, CHICAGO",BLACK,F,1984-09-19,chicago,28.0,,,3,0
40095,8303,2013-03-07,2013-04-02,1,0,3,"1052 N LSD MICHIGAN AVENUE XR, CHICAGO",BLACK,M,1981-09-03,chicago,31.0,,,3,0
90232,8303,2013-10-14,2013-11-18,1,0,4,"2936 N RACINE AVE, CHICAGO",BLACK,M,1981-09-03,chicago,32.0,,,4,0
51607,8304,2012-09-24,2013-01-13,0,0,3,"209 W ELM ST, CHICAGO",BLACK,M,1982-03-23,chicago,30.0,,,3,0
37470,8305,2012-04-27,2012-08-25,0,0,3,"8408 S CALIFORNIA AVE, CHICAGO",WHITE,M,1986-10-24,chicago,25.0,,,3,0
90046,8305,2013-04-02,2013-05-18,1,0,4,"11830 S CALUMET RIVER, Chicago",WHITE,M,1986-10-24,chicago,26.0,,,4,0
3232,8305,2013-08-31,2013-09-11,0,0,5,"2972 W BARRY AVE, CHICAGO",WHITE,M,1986-10-24,chicago,26.0,,,5,0
75036,8306,2012-01-11,2012-01-25,0,0,1,"5270 W BRYN MAWR AVE, CHICAGO",BLACK,M,1989-07-10,chicago,22.0,,,1,0
57181,8307,2012-04-06,2012-05-30,1,0,5,"9865 W HIGGINS RD, CHICAGO",BLACK,M,1977-10-03,chicago,34.0,,,5,0
52790,8307,2013-06-05,2014-01-27,1,1,6,"2509 W OAKDALE AVE, CHICAGO",BLACK,M,1977-10-03,chicago,35.0,,,6,1
1809,8307,2013-10-09,2014-04-10,1,0,7,"2529 W 38TH PL, Chicago",BLACK,M,1977-10-03,chicago,36.0,,,7,0
69673,8308,2012-01-18,2012-02-25,0,0,3,"290 N LAFLIN ST, CHICAGO",BLACK,M,1980-07-16,chicago,31.0,,,3,0
58359,8309,2013-06-05,2014-10-04,0,0,6,"1525 S FARRAR DR, CHICAGO",BLACK,M,1966-12-02,chicago,46.0,,,6,0
41498,8312,2012-06-02,2012-11-10,0,0,2,"2014 N CLIFTON AVE, CHICAGO",BLACK,M,1991-11-29,chicago,20.0,,,2,0
55217,8314,2012-02-16,2014-01-30,0,1,2,"10677 S LAFAYETTE AVE, CHICAGO",WHITE,M,1983-08-15,chicago,28.0,,,2,1
